Aminocyclopropane carboxylate	Amino-oxoheptanedioate	Dehydroalanine	Aminoadipate semialdehyde	Deoxyribose phosphate	Diaminoheptanedioate	Dihydroxy-methylpentanoate	Aminoisobutanoate	Methylthioadenosine	Pyrroline hydroxycarboxylate	Acetyl-diaminoheptanedioate	Acetylhomoserine	Acetylmuramate	Acetylornithine	Adenine	Dexyguanosine	AICAR	Aminopropiononitrile	Anthranilate	Arginine	Aspartate	Alanine	Carbamoyl-aspartate	Aconitate	Citrate	Citrulline	Cysteine	Deoxyribose	Erythro-methylmalate	Erythro-hydroxyglutamate	Formylmethionine	Fumarate	Galactono-lactone	Glutamate	Glutamine	Glycerate	Guanosine	Hexose phosphate	Histidine	Methylcitrate	Hypoxanthine	Isopropylmalate	Isopropylmaleate	Oxoglutarate	Leucine	Lysine	Malate	Methylmaleate	d-Ala-d-Ala	Noradrenaline	Ornithine	Phenylalanine	Proline	Pyrrole carboxylate	S-adenosylmethionine	Succinate	Succinate semialdehyde	Succinyl-diaminoheptanedioate	Threonine	Tryptophan	Tyrosine	Valine	Aspartate semialdehyde	Dehydro-deoxyrhamnonate	Glyceraldehyde phosphate	Ribose phosphate	Sedoheptulose phosphate
S86968_43	13.145444280835049	10.8013327975114404	 9.5891231033335380	 9.1499225061476164	7.6962527532235896	9.5116830136490833	7.8960643358872531	10.5690690231997806	10.6584184355714431	13.391947148185958	 9.4695780354617600	10.6222379988072984	5.8513702355676021	9.2728836480923835	10.4305210073701637	8.1976834157584069	9.0578991067580841	 9.7503054395366515	 8.9776064203889270	 9.7335592317500854	12.308649637396202	12.380362421032851	 9.4689713805506024	8.8844275991249528	11.607199944302378	10.5180281003125220	9.3793468484977431	 9.6140678100174757	 9.4147381635101546	10.0852190714683534	 6.5283074910123746	7.1576707794032277	11.503156054708567	13.394161939924794	8.9530314431059743	11.6578167710500722	7.7194230695919099	12.691332277298644	9.0713315915716297	8.5325037260853946	8.1781219586280880	10.6337557780695295	8.6725482687966231	 9.6320385403443876	12.819396259153256	 9.6669362437344049	8.8902052210066298	7.6877803565215448	10.3216545584588797	7.1241215879038888	 9.3558808574454631	12.037985967753331	10.4926478480139931	9.5970101859903156	9.1254921717226818	8.7192732066290297	8.4258679126053888	 9.9906301454218127	11.819908075277468	 8.8707954380656595	10.4367547895461215	13.199734324988853	7.6635222016360371	 9.9309459284665742	12.677382836749780	11.9604276859372440	12.754373577122497
S86968_44	13.001351736435860	10.7497332243460075	 9.4963618715372569	 9.3477206071138355	8.2121095287836905	9.2973916098411102	7.5885216458436675	10.3316577825313285	10.5695652416005572	13.241768748745672	 9.4405126850622647	10.4226629510315654	5.8513702355676021	9.0753199155348874	 9.5816032255652637	8.2617168937037722	9.1420360409166967	 9.6423322641422793	 8.7921742052140832	 9.8716867530267098	12.168625055108619	12.159736212563839	 9.3288758623023202	8.8340486724168663	11.454244738048205	10.4509269621673759	9.2267742215693396	 9.4819864358787882	 9.3018239412426382	10.1111080214431883	 6.5283074910123746	7.2452802096711464	11.375516584594854	13.265064169202427	8.9530314431059743	10.7857248759625453	7.7194230695919099	12.563862887509302	8.7806945647308066	8.4038741643148054	8.1781219586280880	10.4811597184811216	8.5190565890668886	 9.6348895168881388	12.524883108191187	 9.5946969625655925	8.7509443524771555	7.7943391675623257	10.2646710531282768	7.1241215879038888	 9.3197158311056576	11.880754837770132	10.4164076232337113	9.3908071115680372	8.9884567802206714	8.5584955086426628	8.3336410098702718	 9.7510360515439132	11.678747631468463	 8.7701971237119682	10.2702593841836336	13.108079869202340	8.1838674456365972	 9.8244199436008657	12.574140361868380	11.8600819247295579	12.649128683395377
S86968_45	13.160822047121302	10.6709630030464027	 9.8790131294657488	 9.1251575426519480	7.6721684047102139	9.4531824557353978	7.9284057727919812	10.5926083958803048	10.6211587175097826	13.385385986740932	 9.5523742795449031	10.6872923007196690	5.8513702355676021	9.1791031681223281	10.6676599616781278	8.8580561253083552	8.9870924990607222	 9.4828039043536627	 9.1200768716362166	 9.7465974895086713	12.311159418863445	12.525475266288824	 9.4940212815720599	9.0517969166492342	11.555155143614513	10.6650718641201063	9.2392372096540694	 9.4367887168625497	 9.4753847720031317	10.3135796141522000	 6.5283074910123746	7.2296648731324185	11.544006406818317	13.398234112683935	8.9530314431059743	10.8319452720621019	7.7194230695919099	12.725595534537769	9.0623104167449746	8.6443450154593435	8.1781219586280880	10.7050307021435813	8.7747374321828353	 9.7891744912777536	12.940139803860607	 9.7248077544709481	8.7440952302977841	7.4707979501017610	10.4371735530592904	7.1241215879038888	 9.7162090940952197	12.112257109741918	10.5921593372054375	9.6333829746732658	9.2132928539999259	8.4144502519381064	8.5379959726008359	 9.9349011488303560	11.835137093475598	 8.8674303824121523	10.4920857226099198	13.396205008322086	8.1478669628505518	 9.7979512560997595	12.807175477680433	12.0084752648812039	12.810953656041516
T38079_46	12.694978379114129	10.3315753106040571	 9.2416741120423396	10.8015090675990351	7.2902147708303389	8.9265897549370941	6.6511804449147540	10.2273743141307225	10.1000557581027124	12.935914595580229	 8.9849082245730489	 9.9777051608461207	5.3926170703742535	8.6701644150945469	 9.6156652486951231	8.4687941209025617	9.0569284688572314	 9.7943285731509135	 7.9127312614390064	 9.4807087555135912	11.659223318866534	11.643040066052398	 8.8576776717891565	8.2521358665232931	11.201505798042493	10.4853149938341890	8.4791725378319374	 8.7404771919525093	 8.6563758883620618	 9.3960186817217686	 6.5062071869985623	7.3176920136555497	11.020091097588208	12.913012221322200	8.3727638526083847	10.6504103778876420	7.4969272706820078	12.073762323376409	8.7464776041425250	7.6438231679495257	7.6473243941897691	 9.5417721019152371	7.5688084643940803	 9.1396457987706885	12.153336222318963	 9.1043498565870760	8.8541955750773695	7.2870915405962613	 9.7506309456070763	7.4590857752961881	 9.6265226032591880	11.566084152318036	10.1279662423164147	9.7413031716043790	8.3904374470652154	8.6823463047441631	8.1277946407946509	 9.0709050618611702	11.007485679157019	 8.6184415474463822	10.0033875100840692	12.181730994789966	7.7973696797865202	 9.9318919150881921	11.381286115181524	11.1123869380274680	12.431866417765791
T38079_47	12.905020947066395	10.3326365131809759	 9.4417173723459289	10.3314741940670753	7.4341763912781538	9.0793925931002271	7.6519687597169073	10.1243586609741971	10.3188864926481330	13.136244675309387	 9.6018905935722039	10.2396748826231221	5.3926170703742535	8.9513532222983017	10.5213253036482257	8.6252672720621337	9.1604562092799302	10.1527997875951517	 8.1487908507136915	 9.5926012080600795	11.788865523385018	11.793349461984070	 8.7492814177124707	8.2723641542884021	11.191543957463134	10.6531094851819361	8.9775951248666015	 9.0053625274940963	 8.7511040492159093	 9.8779457189886148	 6.5062071869985623	7.4071316417035256	11.123791363671911	13.179429241014116	8.3727638526083847	10.5298818109449002	7.4969272706820078	12.325683788853780	8.6515185676065958	7.7605070912405489	7.6473243941897691	 9.8655811569819694	7.7910196421546329	 9.5865560174993316	12.306834226065771	 9.2358252956606783	8.8811156642527287	7.3173292164320403	 9.9018389611924196	7.4590857752961881	 9.3875128877296738	11.794229108900179	10.3456471345414673	9.4305054632233070	8.5579926758296345	8.2674736798245991	8.4242437721915877	 9.3195815159432964	11.006575614742662	 8.6344501829151312	 9.9887451273656165	12.343261577761551	7.9477821915425011	 9.8401911716334887	11.741361115632978	11.4123897346352425	12.652489934698506
T38079_48	12.816012971209142	10.1807145267991448	 9.4724351235263899	10.7434991201812782	7.2464298368757092	9.1892141668367309	7.3846234414797474	10.1304836660513526	10.4864491208776602	13.049837027837292	 9.1660927887070454	10.1434018801544372	5.3926170703742535	8.6206538043005310	10.1675752748966683	8.7234554526456964	9.1659717680168100	 9.6655886106890829	 8.1575589133251345	 9.5713210487812130	11.751017711827508	11.714546073345387	 8.9542827994343490	8.3028496844135731	11.064643159357228	10.5022459804205397	8.3500041447339779	 8.7686473978731634	 8.6385766700072963	 9.5495811333681733	 6.5062071869985623	7.4523214490079708	11.126224530462874	13.064340018905412	8.3727638526083847	10.4400759872924400	7.4969272706820078	12.199060664561276	8.5570124746721632	7.7239489806624704	7.6473243941897691	 9.7018039960898310	7.7349704780908946	 9.5606732651040378	12.249428168884647	 9.2980890660961482	8.7959070119225053	7.3888482158314677	 9.9183762389115628	7.4590857752961881	 9.5950624787426104	11.690407123490727	10.1575890045879067	9.7895310219985507	8.6199573341192242	8.8658943595145967	8.3889720692387861	 9.0707904131327641	10.975156170042020	 8.6309353246839766	10.0968793729064803	12.235770604556619	7.4696360023321073	 9.9751398869789796	11.647561098056981	11.2823910733792658	12.531055924214312
T52373_49	13.292747366700747	10.9191727248475772	 9.9483219003269738	10.2229166201575872	8.0575781578697381	9.4428109187578162	8.4293539232209280	10.3467030750239530	10.6365521173896340	13.549696796893691	 9.9805128692320952	10.6918147598025879	6.3037354306809412	9.1570598216020240	10.5728201658623355	8.3841409277073229	9.0774354870637719	 9.8295662273123732	 8.8396760338970779	10.0443897539403117	12.255600643517477	12.227887763822311	 9.1322929491359961	8.8074296693226408	11.544566188890359	10.9614229936951144	8.9167039420342977	 8.5888376200794649	 9.5078874659908852	10.2467512543940185	 8.3400423537452664	7.3463473419673759	11.172288682154495	13.516248200343743	8.8502046124948048	10.1097679810445609	7.5039882146120851	12.145836447276970	8.8596397614681699	8.0723128746949691	8.1725657043150068	10.1327786192489011	8.1750708269350838	10.0353702894794559	12.446188152450336	 9.7390288119456887	9.0596827425087127	7.3463779689140658	10.2601056769206824	7.3168314249290560	10.1218231283172457	12.322821973649267	10.5498613851719334	9.6825962029231292	8.6637953204216949	8.4074558838935047	8.7924969742334191	 9.9322608326603188	11.363374529578881	 8.9293648583390244	10.3365603553532743	12.329313931307787	8.0153371207333866	 9.8275106542924675	12.170940901411512	11.2172803897846887	12.026616194893185
T52373_50	12.891638065533026	10.6822150929412736	 9.5659449491283315	 9.5743233107203078	7.7359762710876199	9.0529061368252659	7.6140664242981240	10.1702038093134419	10.3889458399037462	13.120856982952496	10.0006202157028667	10.2872211307548849	6.3037354306809412	8.8979222736808321	10.6806287851262951	8.2733094332979338	9.2511536932864438	 9.5296049695616851	 8.8303339245689720	 9.7019515577658115	11.887430464017307	11.922211969804525	 8.8860646785909996	8.3200406389819737	11.185462621830242	10.6803628122549377	8.6117280385798480	 8.4462774223724981	 9.2151586610073970	 9.7248538875715251	 8.3400423537452664	7.5414366542904778	10.926422199415919	13.162292692253432	8.8502046124948048	10.0321076617432219	7.5039882146120851	11.633530296118231	8.8479932286295107	7.5995329894511263	8.1725657043150068	 9.7876138993137118	7.5786471494707222	 9.7997537887181689	12.193932010429066	 9.4685693354414777	9.0878754612263606	7.1284815115291940	 9.9528603840708652	7.3168314249290560	 9.8144593390859942	11.861131769362080	10.0411131045327728	9.6552633769418108	8.3375091503394998	8.4416869115448723	8.5702160485902397	 9.4386058888632984	11.053726842084309	 8.5028686089165060	 9.9194509126690438	12.029778638428271	7.8731662769911548	 9.8303082643566153	11.700671907587425	10.6864864184970934	11.507433674233440
T52373_51	13.347796193166158	11.0817546021486812	 9.8610813865048268	10.1867453053376344	8.1535782840542250	9.4196812934411156	8.4744892181200200	10.2815333592334728	10.7916668442417336	13.578265466786922	10.5405966931594044	10.9270678265315961	6.3037354306809412	9.3072509609357503	 9.2083421771089959	8.5086084316206261	9.3048875515354670	10.0590162602273967	 9.0972349899321685	10.0112789679610756	12.317067976130465	12.091656852346464	 9.2805733713326415	8.8421586718272742	11.513133661732219	10.9328744813756398	9.3737964225066683	 8.5405265300768054	 9.6354991437000432	10.3131495243882298	 8.3400423537452664	7.2205220769442713	11.170654516299939	13.579453166132645	8.8502046124948048	10.0088479613708934	7.5039882146120851	12.088928635665505	8.4587197818196902	8.2136012054601615	8.1725657043150068	10.3803671902788519	8.2191195264761259	10.2081793981140070	12.544223089113810	 9.2486261407527817	9.1109061911287341	6.9954466195218927	10.3240231050172664	7.3168314249290560	10.1386421961539259	12.358092171712842	10.5639052181805955	9.6423164309090428	8.9060070152282673	8.4550340911522870	8.9288108808878981	 9.9004187049209449	11.334464170645356	 8.6195772434229845	10.2371778993261877	12.414529017919623	7.6914315321203652	 9.7507841929737022	12.242603260585964	11.2146620595589006	11.935740015005237
T6313_52	13.162036607785518	10.9165644543982623	 9.7853376935077492	 9.7705014420987855	7.4453287914253430	9.1956198436488208	7.7514310258450392	10.1171645964997197	10.3924891033008446	13.407755605244084	 9.8500051773771222	10.2957027526789258	5.7932254177803619	9.0921964067693288	 9.4867667923476215	8.2481845531603408	9.1812281088120997	 9.5201545290048095	 7.7598396361021251	 9.7612255765718068	12.159816769209304	12.083313829178064	 9.1909072275242103	8.2469888634143977	11.064609634900471	10.9309376268873297	9.0104577627902991	 7.9403947986227346	 9.0805692546165773	 9.9146223542703513	 6.7755716585545649	7.4041215163686358	11.141384360607654	13.422195833640751	9.0765866369026629	10.3236567220600524	7.6042915929328316	12.341963862191154	8.7077740106867925	8.5120002581848055	7.9015730392335204	 9.9802397314426337	8.2382106115577756	10.0791209670662827	12.416820231927700	 9.6421917794053602	8.9179266758598246	7.4052480385562101	10.4301872890722613	7.1213142225467747	 9.8328788601327997	12.175895460741559	10.5222820794817427	9.4200483661966672	8.5219874117305618	8.2346896017758162	8.7595399531846851	 9.4664703737195399	11.314308976281406	 8.8971208788045431	10.4411405200014613	12.668628975558903	8.2078410476369577	 9.7828181097481899	12.128404206319470	11.4460702828500782	12.364945061286189
T6313_53	13.329446009183673	11.1196626919408867	 9.8743723037044013	10.4253014281369136	7.5104548054478819	9.2795147702928826	7.8797362800367443	10.6044685535665053	10.4024408404787021	13.540708570452869	 9.1139052771984002	10.5806683389226404	5.7932254177803619	9.2051610342974399	 9.5554224973629509	7.7834341743928919	8.8032258936168688	 9.5404677534176372	 7.7868033776874137	 9.7887959846042065	12.355475956602813	12.280935280617136	 9.2305899248921666	8.3833842191887360	11.145380614662274	11.0410648736602095	9.1914459976140126	 8.0234308956166043	 9.1254761019538666	 9.7399014138285800	 6.7755716585545649	7.5237255250075821	11.194580181899179	13.456923265948884	9.0765866369026629	10.1331816686019494	7.6042915929328316	12.482455396324099	8.5496415127653798	8.6206858366143866	7.9015730392335204	 9.9931200092306831	8.1912502734965269	10.0758904950009285	12.561934161836954	 9.7697336476472820	8.8604244639611593	7.5308130670093858	10.5350835418102129	7.1213142225467747	 9.7889746768805423	12.326564083068730	10.6087717191917115	9.6129705115473580	8.3214417064638315	8.4094812839327702	8.8322241244879915	 9.4523614677217882	11.432497767739493	 8.8748630700250146	10.6427800532111281	12.777910616179131	8.3201757799683627	 9.7559430145454531	12.179629879294742	11.5591904591544665	12.467521459074959
T6313_54	13.121396807459238	10.8754742723767528	 9.7420061667835043	 9.7431283425427893	7.0045093986874516	9.1567787123269930	7.2750916003438695	 9.9321468554229231	10.2191141803471872	13.356952926294413	 9.8595863835554667	10.3869270411093524	5.7932254177803619	8.8712883200760633	 9.5331067046067819	8.2537421066418339	9.1389402332868581	 9.4580065949965118	 8.3779715121990570	 9.8023733688812449	12.175846872171228	12.112915067391553	 9.2324819352536114	8.2076672993526554	11.025885539931039	10.9049333480692496	8.9490598903644578	 7.8158318561993569	 9.0687603218023547	 9.8052450819664845	 6.7755716585545649	7.5370857687475974	11.096365370191650	13.369849587546945	9.0765866369026629	10.1395660653858624	7.6042915929328316	12.176190409974609	8.9560334987330545	8.4806853111314204	7.9015730392335204	 9.8869927080674600	8.1071850414688633	 9.9474298190624104	12.470676512718734	 9.3693683883289207	9.0029443585753057	7.8191132654235433	10.3295623733687982	7.1213142225467747	 9.6993874440186847	12.143563414509405	10.3250778252441791	9.5338183871336337	8.3892775122529439	8.3652535912964581	8.7104192738027706	 9.4571810570734574	11.366092605446232	 8.9475360316902091	10.4681368845874037	12.703535406786704	7.6658672846392912	 9.7741739424988214	12.043463184050026	11.3068056175497116	12.197745859700920
T63266_55	12.905454829589774	10.6511149858697287	 9.6313302818505253	10.0029521171758482	7.9386418605219236	9.0932566316437899	8.3377503825742529	10.2636116244887319	10.3946296834676026	13.142135301654191	 9.5425102498310839	10.5435495044455223	6.0331398166578971	8.9089343079835377	 9.1631854221503222	8.0695800667478377	9.1405405443759378	 9.5948698294635211	 8.4868136180720004	 9.5877442937004975	12.125835674599461	11.914912891771653	 9.8647447826657189	8.4937163966252847	11.211473415233378	10.8168750849785127	8.8964403192689812	 8.9851774754998939	 9.0254839306062493	10.2594179848431857	 7.3447027385613008	7.0719577499786768	11.133738504675174	13.185799485654460	8.6292268259866827	10.4157129129037092	7.7524876810224814	12.337001943347198	8.3653708878779458	8.2201984085343902	8.4764997182871245	 9.8753757586502662	7.5620254878459141	 9.5182331083401976	12.596602802469542	 9.5882946737424657	8.7866919674011665	7.5354094889825118	10.1095345114210655	7.0479605797589695	 9.5589362786309238	11.912183677008516	10.3818724093062560	9.6505987541246672	8.4099072723671533	8.4771992823459463	8.3797559460547912	 9.4759566165351732	11.322362720052524	 8.7902531075597921	10.5195867101325042	13.047145840838931	8.2126983724729907	 9.7311392316943515	12.245094506372007	11.5567360999284467	12.449473510355309
T63266_56	12.803013487080404	10.4023140998476755	 9.8227418784259317	10.3203595305926914	7.7747243081828499	9.0593877959917943	8.1143875758100155	 9.8863755446376231	10.3612208671744703	13.040982827069154	 9.1245994287601384	10.2145709828505691	6.0331398166578971	8.5924987281521688	 8.7312972775765552	8.3890980835563589	9.0144636861032232	10.1581979246414527	 7.8546039846075573	 9.4905170827209187	12.115700335715625	11.779473652103452	 9.7393384076343850	8.5094715036184496	11.065183064820173	10.6541415926700829	8.8314012123857335	 8.7837033195691525	 9.0451625725642621	 9.6131731357420254	 7.3447027385613008	7.3252516864506747	11.135881739734263	13.044825509219320	8.6292268259866827	10.2440389254006909	7.7524876810224814	12.205798957948518	8.4198627333942060	8.1630569981535714	8.4764997182871245	 9.7810135084483623	7.6802078226933768	 9.4340575670285141	12.509717047796896	 9.6265159869013033	8.6431140550320595	7.6228951632755404	10.0255629705999514	7.0479605797589695	 9.5656250299673165	11.819019848067535	10.2511531184018452	9.6344297966157004	8.5044844897292577	8.5078402508930520	8.1089025424136665	 9.0183415730197929	11.258449812762080	 8.7488119089637610	10.2489633460248388	12.997202643567112	7.4287720414827643	 9.7071570157042224	12.161278847890559	11.4212431141860353	12.296089739611009
T63266_57	13.094299769368925	10.7412210531364600	 9.9106610281371008	10.3641479186543002	7.9828691608763069	9.2747085285628863	8.5523664728260389	10.2593658927147864	10.4542367141577710	13.331839994017001	 9.6763377048917345	10.7445981210172903	6.0331398166578971	8.8839876667593298	 9.4332589086995444	8.1107329268881738	9.0990015365031525	 9.4054308393458079	 8.5864484297115702	 9.3916607791413877	12.322147062381704	12.104769061732631	10.0634415261085781	8.7296839914729016	11.262369692371312	10.6530613908011595	9.2108589440549569	 9.2189248321899839	 9.2600237783832213	10.1912996121715889	 7.3447027385613008	7.0314206358625171	11.305643297703321	13.342450040061093	8.6292268259866827	10.8210580067458171	7.7524876810224814	12.479639567348892	8.6587611326789276	8.4001203988285802	8.4764997182871245	10.1865939201973781	8.1055024762756620	 9.7065290544771639	12.678895443622681	 9.4914052266381166	8.7424506759525720	7.6490378365606961	10.3464714355272953	7.0479605797589695	 9.7856925881088372	12.125483832653345	10.5560028836272828	9.4477065561279012	8.6376439992713951	8.4542631620652884	8.4390355926903950	 9.2567492547406847	11.483139462451254	 8.8971285821438357	10.5185501074157752	13.198106919618940	7.7998846960983723	 9.5456491356767543	12.459880520807909	11.7215019587977114	12.581945417926105
W16407_58	13.202072451218184	11.0341962291200222	 9.9069834288221141	10.4029804789797282	7.9662738505407562	9.1925514191667030	8.1560711565980810	10.3355154301073071	10.4422147357362700	13.436681621885883	10.3651685678553633	10.5841639333657742	6.5147624191033806	9.0109035127920301	 9.5821550756452751	8.1852799917592609	9.1792996286367661	 9.3425795688387545	 8.2540836535859654	 9.9351593112182730	12.238138228731675	12.086930594163633	 9.8011506503774886	8.3051018503564720	11.374463342479858	11.0292914607380794	9.2482141759403369	 9.1195265553384850	 9.0688908846471996	10.0326313899278752	 5.9140877306172221	7.3572268085013572	11.190841358987026	13.433979375182163	8.8071157475751267	 9.5587026104938548	6.9909645367345323	12.171615892754815	8.6424073421712553	8.0817411722032659	7.8394024893405305	 9.8809997690575671	7.8187400054514837	 9.8982399962198642	12.612082408582847	 9.5710159211583914	8.7991429971114528	7.4789876480117137	10.3471113344756738	7.1955738767818787	 9.8324521574258394	12.060721747977798	10.6307949563502149	9.7649372136483414	8.5384767306974094	8.5751658261420829	8.6409047528660015	 9.6231098886132909	11.471684007577242	 9.1088512143763189	10.4164130059009690	12.636980139883049	8.1011079992345465	 9.7923907385751701	12.212820002588593	11.3194940861072322	12.147260668999886
W16407_59	13.158161550077672	11.0502983201024261	 9.8293713420346069	10.5840663039080880	7.7801348750256807	9.2020909242151223	8.1039160182417760	10.1951473286909131	10.5291672341158176	13.390936877689905	10.1524132984531317	10.5687686181898375	6.5147624191033806	8.8646417150134447	 9.4281686973919125	8.3831577680391955	9.0262940725856495	 9.5487703539303315	 8.2150390769978454	 9.8224092944001207	12.213351063700360	12.064281640348048	 9.7125655451521364	8.3835455046315825	11.133214980207910	10.8812544984587110	8.9818125710286001	 9.0077383921861305	 9.0267044919818247	 9.7463577358957529	 5.9140877306172221	7.3391369108589091	11.167912039966600	13.315731481463349	8.8071157475751267	 9.3370720060658492	6.9909645367345323	12.009264965482130	8.5962981393956373	8.0423500631052249	7.8394024893405305	 9.8673097042221638	7.6710532531076403	 9.8559151617322875	12.356211793936582	 9.6709879343798235	8.6068816102177301	7.3469031314705777	10.3213152957362464	7.1955738767818787	 9.8413746748361675	12.034557338605751	10.5774515264074669	9.7124274176463139	8.5428905808398188	8.3630840321051441	8.6491094450014465	 9.4117264763650610	11.464034055170885	 8.8414259661990364	10.3453679797900406	12.680807857716362	8.2222413686652907	 9.7115867884706581	12.119481183272844	11.1732925224286284	11.998559173293565
W16407_60	13.002160446036303	10.7981933838484530	 9.6268381174889477	10.1654495494326440	7.8686053363372030	8.7278104942158432	7.8894497384132638	 9.8160843199466257	10.1212866655260090	13.237778685715144	10.4155265287077974	10.4463630608290359	6.5147624191033806	8.9941647378845246	 9.3838315087022917	8.2064794056845294	9.2680479425127871	 9.9096587829073641	 8.3100981945216219	 9.5746250507244337	11.940424320104894	11.746575374012124	 9.5717112356440062	8.0061910372825942	11.040165865912421	10.7417321662479477	8.8896819630956152	 9.1641353247128770	 8.8959458248060432	 9.9512587632721488	 5.9140877306172221	7.1586505906226083	11.040716326338194	13.262375705283683	8.8071157475751267	 9.3999924358642932	6.9909645367345323	11.828429556449514	8.1245267573416111	7.8400854865517529	7.8394024893405305	 9.7133181107714126	7.6271713355640882	 9.7246837130040564	12.122938049626828	 9.3492820157892762	9.0167074190764804	7.1685644325367415	10.1121316233436538	7.1955738767818787	 9.2463938604038525	11.844580085034325	10.4559018434918762	9.5747503377033016	7.7967004199824084	8.0828694574095543	8.5362929643940060	 9.1883142735429963	11.177067587306434	 8.6799639628550835	10.1100850958236368	12.307382902519734	8.1918770756418642	 9.5931459691671890	11.997259802162114	10.9788731879351342	11.812872006702191
W25637_61	13.055762039441904	10.3876874024338406	 9.3770211646314188	10.3782696959639136	7.8588900053313102	8.9508859676976655	8.0021837071859157	11.8149857453156191	10.2867658867279541	13.287944229593837	 8.3991921609573463	10.5226499872367985	7.8818884939290035	8.5006379159021979	 9.6067501145886780	8.2356536657196813	9.0632622976786905	 9.5416401701385603	 8.8175421287278972	 9.2658422067517492	11.774149131780739	11.886820359954395	 8.0295118161497605	7.4441448755077619	11.087937922969200	10.5103215008877413	8.8158706207899176	 6.7607147875242344	 9.6951026332756918	 8.1450383807708899	 7.9908418358670756	7.4818890629416561	10.939701341842266	13.304759682753449	6.6969771922256278	 9.2435222608380982	6.9325819842955250	11.711613226326300	8.7692275224425398	7.4737534355049515	6.4197824934616960	 9.5805203474547618	7.2280161114204233	 9.8407406107271438	12.105668511647290	 9.2864052290133543	9.3646856534071450	7.7218560754907513	10.0585370829292255	8.0933610358008252	 9.4111608659143542	11.740843444207639	 9.9494080989906113	9.6728260207972223	8.2328200606081960	9.2081466366248677	8.5662665441714516	 9.5629938329857520	10.821268219886630	 8.6826793665846989	10.0090817912859329	11.765659054808490	7.5163227012607212	 9.9432315961308273	11.591840514124005	10.7889024503196875	11.647609411610240
W25637_62	12.603622953853545	 9.6902125899811438	 9.0981502755439401	 9.4056294081077976	7.5050971377109121	8.7588711413108804	6.3076637592927440	11.1697719504155355	 9.8728170369539736	12.844837690706811	 8.2813540243534050	 9.9671808953447325	7.8818884939290035	8.4410303435668812	 9.4073187327640895	7.9658976045293945	9.2352665290686637	 9.5057947520993658	 8.8913476920633592	 9.2621277955145569	11.388361906959524	11.745261252004907	 7.7474873289396760	6.9339655181145625	10.619020330507281	10.0651808550307837	8.0390211900667303	 5.6400149460989812	 9.5050731595432474	 6.8720447111347740	 7.9908418358670756	7.3474542070135866	10.776406168131109	12.893514469415241	6.6969771922256278	 9.1432867002624256	6.9325819842955250	10.909622847924448	8.8782580785191740	6.9276748751065078	6.4197824934616960	 9.2996073922154938	6.7184815697784073	 9.2847570139154865	11.563502222867319	 9.0436616154926313	9.1712922225388809	7.3470691673380788	 9.6165357711503869	8.0933610358008252	 9.5688144803419615	11.369763306407464	 9.4477368210214276	9.6179738474523067	7.5152642753763201	9.0301784114950845	8.0489970576995287	 8.8985750378815407	10.697954871098426	 8.7608568882828823	 9.5764780667136655	11.450190405900592	7.1930143936297073	 9.8347947354722969	11.131902275721602	 9.7397217473578142	10.728134950167531
W25637_63	13.109136294411313	10.3397042031631923	 9.2453650448849007	 9.6199509716994047	7.8322266662789186	9.0356054771581675	7.7182202209998296	11.6380146073981017	10.2831836644611823	13.345936037273280	 8.7820111917553163	10.6478901623268349	7.8818884939290035	8.5535547339838853	 9.2124614431702128	8.1274101898641842	9.1818514425646089	10.1437579931662381	 9.3130519269913368	 9.5341265117265657	11.804424357369223	11.884823805649804	 8.0226911471689100	7.4019185324674082	11.093273760181551	10.3639394460831493	8.7618691899926020	 6.7173625913493922	 9.7927560688443975	 7.9906339056380320	 7.9908418358670756	7.1391006354989948	10.905062403604134	13.338209083252641	6.6969771922256278	 8.9439237285443127	6.9325819842955250	11.544028548937717	8.7324978917985838	7.4125870614185345	6.4197824934616960	 9.7045148587319439	7.6241222358466523	 9.9083283767735715	12.186538272654067	 9.3766727385814939	9.3047741045260928	7.8163191710003730	10.1057509647931525	8.0933610358008252	 9.4477151650281499	11.818671346584896	 9.8604740151450923	9.6908342357746502	8.3341384666805212	9.2079734252443206	8.5806272433630451	 9.5417661877204267	10.944162935281410	 8.9137443113630077	 9.8362845313855907	11.912674209406909	7.6729001891449693	 9.8006502645897502	11.591756034353857	10.5948423218171133	11.445498927470251
